pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
Kepler-48,c,Kepler-48 c,Transit,0,4,9.67395,,,0,,,,,,,,,,,,,0.04597,0.00724,-0.00724,0,Mass,0.242,0.012,-0.012,0,4.01,0.91,-0.91,0,1,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.04,,0,Kepler-band,13.077,,0,5194,73,-73,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,10/27/16,Kepler
Kepler-48,d,Kepler-48 d,Transit,0,4,42.8961,,,0,,,,,,,,,,,,,0.025,0.0145,-0.0145,0,Mass,0.182,0.01,-0.01,0,5.08,3.12,-3.12,0,0,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.04,,0,Kepler-band,13.077,,0,5194,73,-73,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,5/14/14,Kepler
Kepler-48,e,Kepler-48 e,Radial Velocity,0,4,982,8,-8,0,,,,,,,,,,,,,2.067,0.079,-0.079,0,Mass,,,,,,,,,0,1,0,0,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.04,,0,Kepler-band,13.077,,0,5194,73,-73,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,5/14/14,W. M. Keck Observatory
Kepler-487,b,Kepler-487 b,Transit,0,2,15.3587684,0.00000221,-0.00000221,0,,,,,,,,,,,,,,,,,,1.019,0.062,-0.047,0,,,,,0,1,0,1,19h41m08.93s,295.287222,+41d13m19.1s,41.22197,835,52.42,-42.92,0,894.2,21.72,-21.72,0,14.991,,0,Kepler-band,15.065,,0,5444,89.78,-77.87,0,0.91,0.04,-0.04,0,0.88,0.05,-0.04,0,5/10/16,Kepler
Kepler-487,c,Kepler-487 c,Transit,0,2,38.6519976,0.0002517,-0.0002517,0,,,,,,,,,,,,,,,,,,0.239,0.016,-0.044,0,,,,,0,1,0,1,19h41m08.93s,295.287222,+41d13m19.1s,41.22197,835,52.42,-42.92,0,894.2,21.72,-21.72,0,14.991,,0,Kepler-band,15.065,,0,5444,89.78,-77.87,0,0.91,0.04,-0.04,0,0.88,0.05,-0.04,0,5/10/16,Kepler
Kepler-49,b,Kepler-49 b,Transit,0,4,7.2037945,0.000022,-0.000022,0,,,,,,,,,,,,,0.98,,,1,Mass,0.243,,,0,,,,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,314.02,2.54,-2.54,0,314.02,2.54,-2.54,0,15.264,,0,Kepler-band,15.229,,0,4252,100,-100,0,,,,,0.56,0.02,-0.02,0,5/14/14,Kepler
Kepler-49,c,Kepler-49 c,Transit,0,4,10.9129343,0.000069,-0.000069,0,,,,,,,,,,,,,0.72,,,1,Mass,0.227,,,0,,,,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,314.02,2.54,-2.54,0,314.02,2.54,-2.54,0,15.264,,0,Kepler-band,15.229,,0,4252,100,-100,0,,,,,0.56,0.02,-0.02,0,5/14/14,Kepler
Kepler-49,d,Kepler-49 d,Transit,0,4,2.576549,0.000003,-0.000003,0,0.031,,,0,,,,,,,,,,,,,,0.143,0.006,-0.006,0,,,,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,314.02,2.54,-2.54,0,314.02,2.54,-2.54,0,15.264,,0,Kepler-band,15.229,,0,4252,100,-100,0,,,,,0.56,0.02,-0.02,0,5/14/14,Kepler
Kepler-49,e,Kepler-49 e,Transit,0,4,18.596108,0.000079,-0.000079,0,0.116,,,0,,,,,,,,,,,,,,0.139,0.007,-0.007,0,,,,,1,1,0,1,19h29m10.70s,292.294579,+40d35m30.5s,40.591801,314.02,2.54,-2.54,0,314.02,2.54,-2.54,0,15.264,,0,Kepler-band,15.229,,0,4252,100,-100,0,,,,,0.56,0.02,-0.02,0,5/14/14,Kepler
Kepler-50,b,Kepler-50 b,Transit,0,2,7.81254,0.0001,-0.0001,0,0.077,0.012,-0.02,0,,,,,,,,,,,,,,0.153,0.004,-0.009,0,,,,,1,1,0,1,19h12m24.21s,288.100873,+50d02m01.4s,50.033718,251.91,1.87,-1.87,0,251.91,1.87,-1.87,0,10.421,,0,Kepler-band,10.362,,0,6225,66,-66,0,1.24,0.05,-0.05,0,1.58,0.02,-0.02,0,5/14/14,Kepler
Kepler-50,c,Kepler-50 c,Transit,0,2,9.37647,0.00004,-0.00004,0,0.087,0.014,-0.023,0,,,,,,,,,,,,,,0.194,0.006,-0.007,0,,,,,1,1,0,1,19h12m24.21s,288.100873,+50d02m01.4s,50.033718,251.91,1.87,-1.87,0,251.91,1.87,-1.87,0,10.421,,0,Kepler-band,10.362,,0,6225,66,-66,0,1.24,0.05,-0.05,0,1.58,0.02,-0.02,0,5/14/14,Kepler
Kepler-51,b,Kepler-51 b,Transit,0,3,45.154,0.0002,-0.0002,0,0.2514,0.0097,-0.0097,0,0.04,0.01,-0.01,0,,,,,0.007,0.005,-0.003,0,Mass,0.633,0.027,-0.027,0,0.03,0.02,-0.01,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018,107,-107,0,1.04,0.12,-0.12,0,0.94,0.5,-0.5,0,5/14/14,Kepler
Kepler-51,c,Kepler-51 c,Transit,0,3,85.312,0.003,-0.002,0,0.384,0.015,-0.015,0,0.014,0.013,-0.009,0,,,,,0.013,0.001,-0.001,0,Mass,0.803,0.25,-0.152,0,0.03,0.02,-0.03,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018,107,-107,0,1.04,0.12,-0.12,0,0.94,0.5,-0.5,0,5/14/14,Kepler
Kepler-51,d,Kepler-51 d,Transit,0,3,130.194,0.005,-0.002,,0.509,0.02,-0.02,0,0.008,0.011,-0.008,0,,,,,0.024,0.003,-0.003,0,Mass,0.865,0.045,-0.045,0,0.046,0.009,-0.009,0,1,1,0,1,19h45m55.15s,296.479776,+49d56m15.7s,49.937683,801.76,13.96,-13.96,0,801.76,13.96,-13.96,0,14.669,,0,Kepler-band,14.678,,0,6018,107,-107,0,1.04,0.12,-0.12,0,0.94,0.5,-0.5,0,5/14/14,Kepler
Kepler-52,b,Kepler-52 b,Transit,0,3,7.8773565,0.000038,-0.000038,0,,,,,,,,,,,,,8.7,,,1,Mass,0.187,,,0,,,,,1,1,0,1,19h06m57.13s,286.738033,+49d58m32.7s,49.97575,324.54,2.43,-2.43,0,324.54,2.43,-2.43,0,15.095,,0,Kepler-band,15.059,,0,4263,100,-100,0,,,,,0.56,0.02,-0.02,0,5/14/14,Kepler
Kepler-52,c,Kepler-52 c,Transit,0,3,16.3850021,0.00014,-0.00014,0,,,,,,,,,,,,,10.41,,,1,Mass,0.164,,,0,,,,,1,1,0,1,19h06m57.13s,286.738033,+49d58m32.7s,49.97575,324.54,2.43,-2.43,0,324.54,2.43,-2.43,0,15.095,,0,Kepler-band,15.059,,0,4263,100,-100,0,,,,,0.56,0.02,-0.02,0,5/14/14,Kepler
Kepler-52,d,Kepler-52 d,Transit,0,3,36.445171,0.000253,-0.000253,0,0.182,,,0,,,,,,,,,,,,,,0.174,0.019,-0.019,0,,,,,1,1,0,1,19h06m57.13s,286.738033,+49d58m32.7s,49.97575,324.54,2.43,-2.43,0,324.54,2.43,-2.43,0,15.095,,0,Kepler-band,15.059,,0,4263,100,-100,0,,,,,0.56,0.02,-0.02,0,5/14/14,Kepler
Kepler-520,b,Kepler-520 b,Transit,0,2,19.67416124,0.00005245,-0.00005245,0,,,,,,,,,,,,,,,,,,0.148,0.025,-0.009,0,,,,,0,1,0,1,19h32m43.28s,293.180322,+41d37m03.9s,41.617763,492,26.52,-25.26,0,747.95,69.54,-69.54,0,12.797,,0,Kepler-band,12.76,,0,6112,68.96,-60.87,0,1.1,0.04,-0.04,0,1.09,0.05,-0.05,0,5/10/16,Kepler
Kepler-520,c,Kepler-520 c,Transit,0,2,5.21104261,0.00001231,-0.00001231,0,,,,,,,,,,,,,,,,,,0.095,0.006,-0.004,0,,,,,0,1,0,1,19h32m43.28s,293.180322,+41d37m03.9s,41.617763,492,26.52,-25.26,0,747.95,69.54,-69.54,0,12.797,,0,Kepler-band,12.76,,0,6112,68.96,-60.87,0,1.1,0.04,-0.04,0,1.09,0.05,-0.05,0,5/10/16,Kepler
Kepler-524,b,Kepler-524 b,Transit,0,2,7.97419807,0.00002038,-0.00002038,0,,,,,,,,,,,,,,,,,,0.17,0.012,-0.011,0,,,,,0,1,0,1,19h47m26.21s,296.859217,+49d09m43.4s,49.162048,730,53.55,-45.39,0,1091.5,15.76,-15.76,0,13.928,,0,Kepler-band,13.887,,0,6014,75.23,-86.17,0,1.09,0.04,-0.04,0,1.1,0.08,-0.06,0,5/10/16,Kepler
Kepler-524,c,Kepler-524 c,Transit,0,2,1.88897906,0.0000107,-0.0000107,0,,,,,,,,,,,,,,,,,,0.086,0.007,-0.006,0,,,,,0,1,0,1,19h47m26.21s,296.859217,+49d09m43.4s,49.162048,730,53.55,-45.39,0,1091.5,15.76,-15.76,0,13.928,,0,Kepler-band,13.887,,0,6014,75.23,-86.17,0,1.09,0.04,-0.04,0,1.1,0.08,-0.06,0,5/10/16,Kepler
Kepler-529,b,Kepler-529 b,Transit,0,2,1.98035766,0.00000231,-0.00000231,0,,,,,,,,,,,,,,,,,,0.166,0.022,-0.015,0,,,,,0,1,0,1,19h03m33.21s,285.888369,+47d52m49.4s,47.880386,787,105.73,-72.84,0,1812.98,1022.45,-1022.45,0,13.763,,0,Kepler-band,13.74,,0,6087,70.08,-64.04,0,1.07,0.06,-0.06,0,1.14,0.15,-0.1,0,5/10/16,Kepler
Kepler-529,c,Kepler-529 c,Transit,0,2,12.8345022,0.00003659,-0.00003659,0,,,,,,,,,,,,,,,,,,0.178,0.037,-0.019,0,,,,,0,1,0,1,19h03m33.21s,285.888369,+47d52m49.4s,47.880386,787,105.73,-72.84,0,1812.98,1022.45,-1022.45,0,13.763,,0,Kepler-band,13.74,,0,6087,70.08,-64.04,0,1.07,0.06,-0.06,0,1.14,0.15,-0.1,0,5/10/16,Kepler
Kepler-53,b,Kepler-53 b,Transit,0,3,18.6489525,0.00016,-0.00016,0,,,,,,,,,,,,,18.41,,,1,Mass,0.258,,,0,,,,,1,1,0,1,19h21m50.83s,290.461775,+40d33m44.9s,40.562462,1420.1,67.44,-67.44,0,1420.1,67.44,-67.44,0,15.386,,0,Kepler-band,15.388,,0,5858,,,0,0.98,,,0,0.89,,,0,5/14/14,Kepler
Kepler-53,c,Kepler-53 c,Transit,0,3,38.5583038,0.00041,-0.00041,0,,,,,,,,,,,,,15.74,,,1,Mass,0.283,,,0,,,,,1,1,0,1,19h21m50.83s,290.461775,+40d33m44.9s,40.562462,1420.1,67.44,-67.44,0,1420.1,67.44,-67.44,0,15.386,,0,Kepler-band,15.388,,0,5858,,,0,0.98,,,0,0.89,,,0,5/14/14,Kepler
Kepler-53,d,Kepler-53 d,Transit,0,3,9.751962,0.000077,-0.000077,0,0.091,,,0,,,,,,,,,,,,,,0.189,0.094,-0.094,0,,,,,0,1,0,1,19h21m50.83s,290.461775,+40d33m44.9s,40.562462,1420.1,67.44,-67.44,0,1420.1,67.44,-67.44,0,15.386,,0,Kepler-band,15.388,,0,5858,,,0,0.98,,,0,0.89,,,0,5/14/14,Kepler
Kepler-539,b,Kepler-539 b,Transit,0,2,125.63243,0.00071,-0.00071,0,0.4988,0.0067,-0.0067,0,0.39,,,1,89.845,0.086,-0.086,0,0.97,0.29,-0.29,0,Mass,0.747,0.017,-0.017,0,2.9,0.88,-0.88,0,1,1,0,1,19h56m29.39s,299.122454,+41d52m00.3s,41.86676,310.01,3.56,-3.56,0,310.01,3.56,-3.56,0,12.391,,0,Kepler-band,12.379,,0,5820,80,-80,0,1.05,0.04,-0.04,0,0.95,0.02,-0.02,0,5/10/16,Kepler
Kepler-539,c,Kepler-539 c,Transit Timing Variations,0,2,1000,,,-1,2.42,0.5,-0.51,0,0.5,0.1,-0.1,0,,,,,2.4,1.2,-1.2,0,Mass,,,,,,,,,0,1,0,1,19h56m29.39s,299.122454,+41d52m00.3s,41.86676,310.01,3.56,-3.56,0,310.01,3.56,-3.56,0,12.391,,0,Kepler-band,12.379,,0,5820,80,-80,0,1.05,0.04,-0.04,0,0.95,0.02,-0.02,0,5/10/16,Kepler
Kepler-54,b,Kepler-54 b,Transit,0,3,8.0109434,0.000069,-0.000069,0,,,,,,,,,,,,,0.92,,,1,Mass,0.187,,,0,,,,,1,1,0,1,19h39m05.75s,294.773939,+43d03m22.7s,43.056295,273.8,2.94,-2.94,0,273.8,2.94,-2.94,0,15.847,,0,Kepler-band,15.813,,0,4252,100,-100,0,,,,,0.55,0.02,-0.02,0,5/14/14,Kepler
Kepler-54,c,Kepler-54 c,Transit,0,3,12.0717249,0.00029,-0.00029,0,,,,,,,,,,,,,0.37,,,1,Mass,0.11,,,0,,,,,1,1,0,1,19h39m05.75s,294.773939,+43d03m22.7s,43.056295,273.8,2.94,-2.94,0,273.8,2.94,-2.94,0,15.847,,0,Kepler-band,15.813,,0,4252,100,-100,0,,,,,0.55,0.02,-0.02,0,5/14/14,Kepler
Kepler-54,d,Kepler-54 d,Transit,0,3,20.995694,0.000143,-0.000143,0,0.126,,,0,,,,,,,,,,,,,,0.136,0.007,-0.007,0,,,,,1,1,0,1,19h39m05.75s,294.773939,+43d03m22.7s,43.056295,273.8,2.94,-2.94,0,273.8,2.94,-2.94,0,15.847,,0,Kepler-band,15.813,,0,4252,100,-100,0,,,,,0.55,0.02,-0.02,0,5/14/14,Kepler
Kepler-549,b,Kepler-549 b,Transit,0,2,42.9495649,0.0001543,-0.0001543,0,,,,,,,,,,,,,,,,,,0.229,0.021,-0.015,0,,,,,0,1,0,1,18h52m05.47s,283.022789,+47d15m40.1s,47.261135,648,56.49,-40.6,0,646.97,7.15,-7.15,0,14.621,,0,Kepler-band,14.623,,0,5360,66.88,-72.9,0,0.88,0.04,-0.05,0,0.84,0.07,-0.05,0,5/10/16,Kepler
Kepler-549,c,Kepler-549 c,Transit,0,2,117.040498,0.001777,-0.001777,0,,,,,,,,,,,,,,,,,,0.261,0.022,-0.053,0,,,,,1,1,0,1,18h52m05.47s,283.022789,+47d15m40.1s,47.261135,648,56.49,-40.6,0,646.97,7.15,-7.15,0,14.621,,0,Kepler-band,14.623,,0,5360,66.88,-72.9,0,0.88,0.04,-0.05,0,0.84,0.07,-0.05,0,5/10/16,Kepler
Kepler-55,b,Kepler-55 b,Transit,0,5,27.9481449,0.00024,-0.00024,0,,,,,,,,,,,,,1.49,,,1,Mass,0.217,,,0,,,,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,588.47,9.69,-9.69,0,588.47,9.69,-9.69,0,15.791,,0,Kepler-band,15.781,,0,4503,100,-100,0,,,,,0.62,0.03,-0.03,0,5/14/14,Kepler
Kepler-55,c,Kepler-55 c,Transit,0,5,42.1516418,0.00053,-0.00053,0,,,,,,,,,,,,,1.11,,,1,Mass,0.197,,,0,,,,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,588.47,9.69,-9.69,0,588.47,9.69,-9.69,0,15.791,,0,Kepler-band,15.781,,0,4503,100,-100,0,,,,,0.62,0.03,-0.03,0,5/14/14,Kepler
Kepler-55,d,Kepler-55 d,Transit,0,5,2.211099,0.000004,-0.000004,0,0.029,,,0,,,,,,,,,,,,,,0.142,0.008,-0.008,0,,,,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,588.47,9.69,-9.69,0,588.47,9.69,-9.69,0,15.791,,0,Kepler-band,15.781,,0,4503,100,-100,0,,,,,0.62,0.03,-0.03,0,5/14/14,Kepler
Kepler-55,e,Kepler-55 e,Transit,0,5,4.617534,0.000021,-0.000021,0,0.048,,,0,,,,,,,,,,,,,,0.138,0.021,-0.021,0,,,,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,588.47,9.69,-9.69,0,588.47,9.69,-9.69,0,15.791,,0,Kepler-band,15.781,,0,4503,100,-100,0,,,,,0.62,0.03,-0.03,0,5/14/14,Kepler
Kepler-55,f,Kepler-55 f,Transit,0,5,10.198545,0.000045,-0.000045,0,0.081,,,0,,,,,,,,,,,,,,0.142,0.009,-0.009,0,,,,,1,1,0,1,19h00m40.40s,285.168338,+44d01m35.3s,44.026466,588.47,9.69,-9.69,0,588.47,9.69,-9.69,0,15.791,,0,Kepler-band,15.781,,0,4503,100,-100,0,,,,,0.62,0.03,-0.03,0,5/14/14,Kepler
Kepler-553,b,Kepler-553 b,Transit,0,2,4.03046804,0.00000164,-0.00000164,0,,,,,,,,,,,,,,,,,,0.413,0.012,-0.016,0,,,,,0,1,0,1,19h54m12.20s,298.550829,+48d19m56.8s,48.332455,725,23.86,-22.31,0,743.92,13,-13,0,14.924,,0,Kepler-band,14.957,,0,5266,88.28,-74.44,0,0.92,0.03,-0.03,0,0.85,0.02,-0.02,0,5/10/16,Kepler
Kepler-553,c,Kepler-553 c,Transit,0,2,328.2399546,0.0003646,-0.0003646,0,,,,,,,,,,,,,,,,,,0.999,0.029,-0.028,0,,,,,0,1,0,1,19h54m12.20s,298.550829,+48d19m56.8s,48.332455,725,23.86,-22.31,0,743.92,13,-13,0,14.924,,0,Kepler-band,14.957,,0,5266,88.28,-74.44,0,0.92,0.03,-0.03,0,0.85,0.02,-0.02,0,5/10/16,Kepler
Kepler-56,b,Kepler-56 b,Transit,0,3,10.5016,0.0011,-0.001,0,0.1028,0.0037,-0.0037,0,,,,,,,,,0.07,0.012,-0.011,0,Mass,0.581,0.026,-0.025,0,0.442,0.08,-0.072,0,1,1,0,1,19h35m02.00s,293.758347,+41d52m18.7s,41.871869,936.96,24.59,-24.59,0,936.96,24.59,-24.59,0,12.44,,0,Kepler-band,12.43,,0,4840,97,-97,0,1.32,0.13,-0.13,0,4.23,0.15,-0.15,0,5/14/14,Kepler
Kepler-56,c,Kepler-56 c,Transit,0,3,21.40239,0.00059,-0.00062,0,0.1652,0.0059,-0.0059,0,,,,,,,,,0.57,0.066,-0.06,0,Mass,0.874,0.041,-0.041,0,1.06,0.14,-0.13,0,1,1,0,1,19h35m02.00s,293.758347,+41d52m18.7s,41.871869,936.96,24.59,-24.59,0,936.96,24.59,-24.59,0,12.44,,0,Kepler-band,12.43,,0,4840,97,-97,0,1.32,0.13,-0.13,0,4.23,0.15,-0.15,0,5/14/14,Kepler
Kepler-56,d,Kepler-56 d,Radial Velocity,0,3,1002,5,-5,0,2.16,0.08,-0.08,0,0.2,0.01,-0.01,0,,,,,5.61,0.38,-0.38,0,Msini,,,,,,,,,0,1,0,0,19h35m02.00s,293.758347,+41d52m18.7s,41.871869,936.96,24.59,-24.59,0,936.96,24.59,-24.59,0,12.44,,0,Kepler-band,12.43,,0,4840,97,-97,0,1.32,0.13,-0.13,0,4.23,0.15,-0.15,0,10/13/16,Multiple Observatories
Kepler-561,b,Kepler-561 b,Transit,0,2,58.3620495,0.00003229,-0.00003229,0,,,,,,,,,,,,,,,,,,0.621,0.108,-0.054,0,,,,,1,1,0,1,19h34m59.30s,293.747096,+45d06m26.0s,45.10722,667,118.62,-65.86,0,632.57,9.6,-9.6,0,14.361,,0,Kepler-band,14.332,,0,5646,175.4,-189.65,0,0.96,0.07,-0.06,0,0.94,0.16,-0.08,0,5/10/16,Kepler
Kepler-561,c,Kepler-561 c,Transit,0,2,5.35016198,0.00000443,-0.00000443,0,,,,,,,,,,,,,,,,,,0.239,0.038,-0.022,0,,,,,0,1,0,1,19h34m59.30s,293.747096,+45d06m26.0s,45.10722,667,118.62,-65.86,0,632.57,9.6,-9.6,0,14.361,,0,Kepler-band,14.332,,0,5646,175.4,-189.65,0,0.96,0.07,-0.06,0,0.94,0.16,-0.08,0,5/10/16,Kepler
Kepler-57,b,Kepler-57 b,Transit,0,2,5.7293196,0.000018,-0.000018,0,,,,,,,,,,,,,18.86,,,1,Mass,0.195,,,0,,,,,1,1,0,1,19h34m33.91s,293.641285,+44d39m25.3s,44.65704,656.23,8.89,-8.89,0,656.23,8.89,-8.89,0,14.809,,0,Kepler-band,14.774,,0,5145,,,0,0.83,,,0,0.73,,,0,5/14/14,Kepler
Kepler-57,c,Kepler-57 c,Transit,0,2,11.6092567,0.000086,-0.000086,0,,,,,,,,,,,,,6.95,,,1,Mass,0.138,,,0,,,,,1,1,0,1,19h34m33.91s,293.641285,+44d39m25.3s,44.65704,656.23,8.89,-8.89,0,656.23,8.89,-8.89,0,14.809,,0,Kepler-band,14.774,,0,5145,,,0,0.83,,,0,0.73,,,0,5/14/14,Kepler
Kepler-58,b,Kepler-58 b,Transit,0,3,10.2184954,0.00015,-0.00015,0,,,,,,,,,,,,,1.39,,,1,Mass,0.248,,,0,,,,,1,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,996.32,25.04,-25.04,0,996.32,25.04,-25.04,0,14.82,,0,Kepler-band,14.866,,0,6099,200,-200,0,,,,,1.13,0.53,-0.53,0,5/14/14,Kepler
Kepler-58,c,Kepler-58 c,Transit,0,3,15.5741568,0.00027,-0.00027,0,,,,,,,,,,,,,2.19,,,1,Mass,0.255,,,0,,,,,1,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,996.32,25.04,-25.04,0,996.32,25.04,-25.04,0,14.82,,0,Kepler-band,14.866,,0,6099,200,-200,0,,,,,1.13,0.53,-0.53,0,5/14/14,Kepler
Kepler-58,d,Kepler-58 d,Transit,0,3,40.101371,0.000612,-0.000612,0,0.236,,,0,,,,,,,,,,,,,,0.262,0.125,-0.125,0,,,,,0,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,996.32,25.04,-25.04,0,996.32,25.04,-25.04,0,14.82,,0,Kepler-band,14.866,,0,6099,200,-200,0,,,,,1.13,0.53,-0.53,0,5/14/14,Kepler
Kepler-59,b,Kepler-59 b,Transit,0,2,11.8681707,0.00036,-0.00036,0,,,,,,,,,,,,,2.05,,,1,Mass,0.098,,,0,,,,,1,1,0,1,19h08m09.48s,287.039503,+46d38m24.5s,46.640129,1203.57,23.09,-23.09,0,1203.57,23.09,-23.09,0,14.307,,0,Kepler-band,14.279,,0,6074,,,0,1.04,,,0,0.94,,,0,5/14/14,Kepler
Kepler-59,c,Kepler-59 c,Transit,0,2,17.9801235,0.0003,-0.0003,0,,,,,,,,,,,,,1.37,,,1,Mass,0.177,,,0,,,,,1,1,0,1,19h08m09.48s,287.039503,+46d38m24.5s,46.640129,1203.57,23.09,-23.09,0,1203.57,23.09,-23.09,0,14.307,,0,Kepler-band,14.279,,0,6074,,,0,1.04,,,0,0.94,,,0,5/14/14,Kepler
Kepler-60,b,Kepler-60 b,Transit,0,3,7.1334,0.0001,-0.0001,0,,,,,,,,,,,,,0.01318,0.00176,-0.00164,0,Mass,0.153,0.012,-0.012,0,4.62,1.4,-1.1,0,1,1,0,1,19h15m50.70s,288.961242,+42d15m54.0s,42.265011,1056.17,20.64,-20.64,0,1056.17,20.64,-20.64,0,13.959,,0,Kepler-band,13.913,,0,5905,144,-144,0,1.04,0.08,-0.08,0,1.26,0.09,-0.09,0,4/7/16,Kepler
Kepler-60,c,Kepler-60 c,Transit,0,3,8.9187,0.0002,-0.0002,0,,,,,,,,,,,,,0.01211,0.00255,-0.00255,0,Mass,0.17,0.013,-0.013,0,3.06,1.14,-0.86,0,1,1,0,1,19h15m50.70s,288.961242,+42d15m54.0s,42.265011,1056.17,20.64,-20.64,0,1056.17,20.64,-20.64,0,13.959,,0,Kepler-band,13.913,,0,5905,144,-144,0,1.04,0.08,-0.08,0,1.26,0.09,-0.09,0,4/7/16,Kepler
Kepler-60,d,Kepler-60 d,Transit,0,3,11.8981,0.0002,-0.0002,0,,,,,,,,,,,,,0.01309,0.00264,-0.00236,0,Mass,0.178,0.014,-0.014,0,2.91,1.03,-0.78,0,1,1,0,1,19h15m50.70s,288.961242,+42d15m54.0s,42.265011,1056.17,20.64,-20.64,0,1056.17,20.64,-20.64,0,13.959,,0,Kepler-band,13.913,,0,5905,144,-144,0,1.04,0.08,-0.08,0,1.26,0.09,-0.09,0,4/7/16,Kepler
Kepler-603,b,Kepler-603 b,Transit,0,3,21.05358596,0.00008943,-0.00008943,0,,,,,,,,,,,,,,,,,,0.236,0.053,-0.023,0,,,,,0,1,0,1,19h37m07.44s,294.280982,+42d17m27.5s,42.29097,967,217.66,-99.99,0,1605.42,102.43,-102.43,0,14.854,,0,Kepler-band,14.816,,0,5808,90.04,-142.55,0,1.01,0.06,-0.06,0,1.01,0.23,-0.1,0,5/10/16,Kepler
Kepler-603,c,Kepler-603 c,Transit,0,3,127.9075774,0.0004999,-0.0004999,0,,,,,,,,,,,,,,,,,,0.58,0.132,-0.055,0,,,,,0,1,0,1,19h37m07.44s,294.280982,+42d17m27.5s,42.29097,967,217.66,-99.99,0,1605.42,102.43,-102.43,0,14.854,,0,Kepler-band,14.816,,0,5808,90.04,-142.55,0,1.01,0.06,-0.06,0,1.01,0.23,-0.1,0,5/10/16,Kepler
Kepler-603,d,Kepler-603 d,Transit,0,3,6.2171292,0.00004234,-0.00004234,0,,,,,,,,,,,,,,,,,,0.118,0.022,-0.012,0,,,,,0,1,0,1,19h37m07.44s,294.280982,+42d17m27.5s,42.29097,967,217.66,-99.99,0,1605.42,102.43,-102.43,0,14.854,,0,Kepler-band,14.816,,0,5808,90.04,-142.55,0,1.01,0.06,-0.06,0,1.01,0.23,-0.1,0,5/10/16,Kepler
Kepler-605,b,Kepler-605 b,Transit,0,2,3.38353807,0.00000511,-0.00000511,0,,,,,,,,,,,,,,,,,,0.128,0.015,-0.008,0,,,,,0,1,0,1,19h09m10.90s,287.295436,+43d16m47.5s,43.279873,570,63.27,-36.29,0,565.64,5.37,-5.37,0,14.14,,0,Kepler-band,14.136,,0,5462,67.28,-73.73,0,0.91,0.04,-0.04,0,0.88,0.1,-0.05,0,5/10/16,Kepler
