grp,id,screenName,content,valence,dominance,harm,fairness
1,2824,mrsgregor_,Text UNITED to 644-33 to join me in standing united against gun violence: https://t.co/8Cmu6rAjyb https://t.co/AozGhHYOSZ via @Everytown,0.833333333,0.875,1,0.566061663
1,2825,CarolineLaHanna,"Text ""DISARM HATE"" to 64433 and tell our senators to support gun safety legislation. Thank you @ChrisMurphyCT #makeitstop",0.833333333,0.791666667,1,0.562726479
1,2826,hosterthepeople,"This honestly takes 2 minutes, and it is a great way to voice your support of common sense gun control measures! https://t.co/P8HTISCsd5",0.833333333,0.833333333,1,0.385243457
1,2827,DMAppelbaum,"@SenSanders @ChrisMurphyCT Time to go to D.C. and pass some gun control legislation, Senator Sanders",0.833333333,0.708333333,1,0.103978123
1,2828,Farukh_Rashid,LeBron James and other NBA stars give moving speech asking athletes to help end gun violence - Business Insider https://t.co/hWPuQYXk76,0.833333333,0.604166667,1,0.779178768
1,2829,vhoeppner,Great use of #Periscope by @RepSwalwell: Sit-in on House Floor to end gun violence #NoBillNoBreak https://t.co/iJ3h0HPp8g,0.833333333,0.666666667,1,0.334278562
1,2830,krs1108,Been listening to @amyschumer 's audiobook. Thank you for the chapter on gun violence. I'm sorry it was necessary to write.,0.833333333,0.604166667,3,0.875266906
1,2831,Uff_Da_Erica,ain't RHONY but it's DAMN GOOD TV. Watch Live: Senate Democrats Filibuster Over Gun Control https://t.co/0zNGloYZK1 via @Digg #filibuster,0.833333333,0.5625,0,0.26406303
1,2832,mouthy_broad,"Healthcare for all, money for schools, equality, gun control, civil rights, ending the war on women, the list of quite long... https://t.co/jB9eIIKyFS",0.833333333,0.604166667,1,0.981153117
1,2833,dmarin62,Wearing my orange badge @RENSnation dinner because young men &amp; women can raise their voices for sensible gun violence - starting a movement,0.833333333,1,1,0.62006676
0,2834,grandtejas,"@MacMcCannTX I found your ""Segregated Second Amendment"" column very interesting.  I hope you will write and post a f/u once facts are known.",0.833333333,0.458333333,0,0.457471901
1,2835,Call_Me_Kae,@hyz and I know they read letters cuz both @SenBennetCO and @RepKenBuck replied to me re:gun control. Dialogue even tho we may disagree.,0.833333333,0.645833333,0,0.748306832
1,2836,gailgocanes,@RosLehtinen My Honorable Representative and fellow Canes baseball fan - Please consider supporting gun control legislation. Please.,0.833333333,0.541666667,1,0.88349991
1,2837,LeighG11,Sandy Hook PSA warns of subtle signs of gun violence. This is an outstanding video https://t.co/k9VaVE1VqW,0.833333333,0.458333333,3,0.142988062
0,2838,PressedEarth,The best 7 minutes of gun control speech! https://t.co/OWlrldwGJw via @YouTube,0.833333333,0.416666667,0,0.750009747
1,2839,RepMikeHonda,"Love will always trump hate. Tomorrow, the LGBTQ community and gun violence prevention advocates will unite to #disarmhate",0.833333333,0.583333333,1,0.029101539
0,2840,Teancums_spear,They'll be fine. Both countries have very strict gun control.  https://t.co/nRCvQk5KyN,0.833333333,0.5625,0,0.164489552
1,2841,StillWithHer45,"June 2, 2016  #WearOrange  Change The Gun Laws Or Change Congress!#NotOneMore #GunSense@MomsDemand  @Everytown https://t.co/uJyXEF9kBm",0.833333333,0.875,1,0.448382732
1,2842,aszkutak,"""We have to tackle the plague of gun violence."" #ImWithHer b/c never doubt a badass moms who wants to get things done.  #MomsDemandHillary",0.833333333,0.666666667,1,0.813647325
1,2843,SciMedPartners,@ChrisMurphyCT don't give up! We need to end gun violence now! https://t.co/kp00vy5epf,0.833333333,0.708333333,1,0.088732542
1,2844,RayaSaysHey,Gun lobbying should start with Gun Safety Education@NRA and @Everytown Let's work together #debatenight,0.833333333,0.625,1,0.906736477
0,2845,WiskTheClown,@FoxNews Another proud day for America's gun lobby. One of their own exercising his 2nd amendment rights.,0.854166667,0.666666667,1,0.241326602
1,2846,leslywritesalot,"Being silent about gun control is being complacent in the face of violence &amp; loss. You go Jamie, your voice matters! https://t.co/6xqmGOI6Qm",0.854166667,0.729166667,3,0.276649448
0,2847,dakotavanderha,@RealLucasNeff I do believe in the second amendment! I also believe that trump should be president,0.854166667,0.708333333,1,0.310787238
1,2848,LauraDeg001,Wearing orange today to support an end to gun violence!#WearOrange #momsdemandaction https://t.co/X2Pcy4j347,0.854166667,0.916666667,1,0.661314329
1,2849,theterrifictc,I’m very proud of the Democrats for staging this sit-in. It is insane that Congress can’t do anything to limit gun violence. #NoBillNoBreak,0.854166667,0.791666667,1,0.466916853
1,2850,robkangas,"Wow, the Democrats are doing a real live filibuster in the Senate on gun control right now.  You can watch here: https://t.co/hx0D77WKyF",0.854166667,0.604166667,1,0.346153516
1,2851,ginablack,I support @ChrisMurphyCT and the senate in addressing gun violence because #enough is #enough.,0.854166667,0.895833333,1,0.705954954
1,2852,xbilx,glad to see some proactive approaches to combating gun violence in Chicago https://t.co/Wvav9Alezy,0.854166667,0.625,1,0.796767534
1,2853,txblueredneck,"""Mothers fighting Chicago gun violence one block at a time"" https://t.co/uq0Uh3l2DH #politics #feedly",0.854166667,0.625,1,0.902595713
1,2854,repjohnlewis,Join me tomorrow at 11:30am at Ebenezer Baptist Church to Continue the Community Dialogue on Gun Violence. https://t.co/0A3CkS1uNT,0.854166667,0.8125,1,0.900693382
0,2855,BlkRobeRegiment,Senate shoots down ALL 4 gun control proposals see final tallies - https://t.co/3r8J0a7BDC :Yesssss!!! Thank you @GOP,0.854166667,0.708333333,0,0.656518107
1,2856,AnnMKrantz,I marched for the 7 women every day who lose a child to gun violence #WhyIMarch @MomsDemand #WomensMarch https://t.co/1cupqcno7j,0.854166667,0.979166667,1,0.862703145
1,2857,stephanielily,It's time to act on common sense gun violence prevention &amp; make our state more welcoming to LGBT individuals #mileg https://t.co/ucKVY9rkAY,0.854166667,0.770833333,1,0.009322397
1,2858,dihacken,I stand with @Everytown in its fight to end gun violence in America. Join me at https://t.co/jTKnz1yYLT #endgunviolence,0.854166667,0.9375,1,0.021455532
1,2859,lcs520,Interesting argument from the ACLU against using watchlists in gun control measures https://t.co/Gpf3QLOW54,0.854166667,0.5,0,0.28413142
1,2860,nychka,I liked a @YouTube video https://t.co/k0x7ANqJjp Stephen Colbert Takes The Gloves Off: Gun Control,0.854166667,0.4375,0,0.381419082
0,2861,WilliamHalterma,"@realDonaldTrump Houston gun shop has great idea, could be used by your campaign for support from LGBT https://t.co/FFsAv0ZFRI",0.854166667,0.708333333,0,0.065949271
1,2862,eternloptimist,@JonathanRKnight Absolute truth!And guns make it a whole lot easier.I've already contacted my gov't reps.Fortunately theyre FOR gun control,0.854166667,0.958333333,1,0.723678206
1,2863,ahmedlitz1,#WearOrange Gun Violence Awareness Day @fsp_fcps @fcpsnews @Crazy8r https://t.co/4RHHFzZXHj,0.854166667,0.791666667,1,0.118798219
1,2864,_Kat_Blue,Thank you Dems for doing your job &amp; representing the will of the people! Americans demand common sense gun laws! #NoBillNoBreak #Indiana,0.854166667,0.9375,1,0.437285762
1,2865,michdel2,Thank You President Obama | Brady Campaign to Prevent Gun Violence https://t.co/Y15aIQEv3m,0.854166667,0.729166667,1,0.740045767
1,2866,lvshoes1,I made The @sandyhook Promise to protect children from gun violence. Make yours at https://t.co/9QxpBDwr6p #ProtectOurKids,0.854166667,0.916666667,1,0.332887023
1,2867,ToniPreckwinkle,Kudos to the AMA for shining a light on the gun violence epidemic as a national public health crisis.https://t.co/ULLnx6PISA,0.854166667,0.791666667,3,0.813155434
1,2868,BrianUlm,It's been one month since Orlando. Join me in the fight to end gun violence: https://t.co/czsgfoYS0c,0.854166667,0.895833333,1,0.143387666
1,2869,repjoecrowley,"Today, Americans are coming together to share stories &amp; make their voices heard on gun violence. #DisarmHate https://t.co/1SbyuUbS7g",0.854166667,0.875,1,0.719348791
1,2870,easowers,Tuning into the news and seeing that @SenateDems are filibustering for real change on gun control raises my faith in this country. #ThankYou,0.854166667,0.770833333,1,0.886502949
1,2871,JointActionComm,We will never keep up imagining -- and working -- to end gun violence. #EndGunViolence https://t.co/mN1zLAwrK5,0.854166667,0.75,3,0.947235849
0,2872,JamesIsDad,"@FoxNews Good guy with a gun saved the day. Excellent job, give him an award.",0.854166667,0.625,1,0.627335011
1,2873,gwynniejt,"@BeTheBoy Normally, the #ESPYS are vapid. Tonight has been more thoughtful and focused on increasing challenges of gun violence and race.",0.854166667,0.395833333,1,0.042748076
1,2874,RepRubenGallego,"Today, Americans are coming together to share stories &amp; make their voices heard on gun violence. #DisarmHate https://t.co/1oPrkwInWy",0.854166667,0.875,1,0.149924253
1,2875,heyajd,Senate #filibuster for gun control (currently making a great point re: letting CDC *research* gun violence): https://t.co/S3Kdrnwfxv,0.854166667,0.666666667,1,0.331817791
0,2876,Cullin_Suter24,Gun Show😎💪🏼 https://t.co/YDF9e1Gz19,0.854166667,0.333333333,0,0.808322454
0,2877,kevinchamberlin,Everyone in this country should be watching @cspan right now as the Dems filibuster for gun violence and banning assault weopons.,0.854166667,0.708333333,0,0.440034901
1,2878,sideofmacsauce,First: put forth safer gun laws and ban assault weapons.Second: create better outreach for individuals suffering from mental illnesses.,0.854166667,0.625,1,0.35867169
1,2879,TiffNFord,I love hearing talk of investments to address gun violence in our city! It is the only way!,0.854166667,0.583333333,1,0.557636927
1,2880,mullen7s,I made The @sandyhook Promise to protect children from gun violence. Make yours at https://t.co/tF8dZoMPiY #ProtectOurKids,0.854166667,0.916666667,1,0.193960923
1,2881,KathieMainzer,Watch the sit in live! Powerful testimony against gun violence #NoFlyNoBuy #ENOUGH https://t.co/mNDeFrjBmU,0.875,0.729166667,1,0.345184485
1,2882,ArlecaWoods,I'm making the @SandyHook Promise to keep my community &amp; country safer from gun violence: https://t.co/GjrUkCbi4f,0.875,0.895833333,1,0.465421161
0,2883,KollinKirby,Help the NRA stand for our 2nd Amendment Rights! Download the official NRA app: https://t.co/0tV7eDJLay and give me credit: R4E27,0.875,0.708333333,1,0.11744131
0,2884,griffster7,I just signed this petition.Veterans and Military Members in Support of the Second Amendment https://t.co/2N1oiU7Vxl via @ipetitions,0.875,0.9375,1,0.040990217
1,2885,cone_is,Let's Whip Up Some Common Sense Gun Control! Weehaw!: https://t.co/AW3SZwmVci,0.875,0.666666667,1,0.762774542
1,2886,repjohnlewis,"We have a mission, a mandate, and a moral obligation to speak up and speak out until the House votes to address gun violence #holdthefloor",0.875,0.833333333,1,0.15699919
0,2887,KollinKirby,Help the NRA stand for our 2nd Amendment Rights! Download the official NRA app: https://t.co/0tV7eDJLay and give me credit: R4E27,0.875,0.708333333,0,0.234470394
0,2888,Aquariusman19,I liked your comment on Clinton and the second amendment https://t.co/UPcOqMZT27,0.875,0.375,1,0.478971879
1,2889,RepLoisCapps,Pleased to speak at the @UnderTheGunDoc screening about the urgent need for action to address the gun violence epidemic. #NotOneMore https://t.co/SeqpntzKee,0.875,0.895833333,1,0.440287401
1,2890,wlpulford,I'm a gun owner pass the gun Bill for sensible gun buying.,0.875,0.583333333,1,0.308566032
1,2891,debhughes15,Democracy in Action! All night sit-in over gun controls. Senator @repjohnlewis fighting for justice for 50 years x https://t.co/XvdC4LX5oc,0.875,0.854166667,1,0.902498775
0,2892,brian_n_ingram,https://t.co/k1cZEC7TaB  great gun control video!,0.875,0.5,0,0.981265124
1,2893,lizzyahunanya,@POTUS That is a good decision. Let's put an end to gun violence.,0.875,0.645833333,1,0.160649276
1,2894,gJillianStone,"""Sometimes you have to make a way out of no way."" You go @repjohnlewis + Democrats stage sit-In over gun violence. https://t.co/k8CxEDGagJ",0.875,0.5,1,0.843229011
1,2895,theotherbelcher,@amyschumer just finished your chapter on gun violence... I lost my brother to gun violence. Thank you for your advocacy. #everytown,0.875,0.666666667,3,0.916425189
1,2896,texaslawgirl,Austin .@MomsDemand stand with .@RepLloydDoggett and .@DonnaHowardTX on Nat'l Day of Action on gun violence. https://t.co/eaJwwFNKvL,0.875,0.854166667,1,0.747170601
1,2897,justusmadre,Moms across America are cheering you on. Stand your ground against gun violence. #NoBillNoBreak  https://t.co/8ZoBAm0mDr,0.875,0.8125,1,0.436722344
1,2898,revmarksims,#wearorange 5:30 at Kennedy Park. Be part of the largest national day of action demanding a future free from gun violence.  @Everytown,0.875,0.854166667,1,0.574768233
1,2899,GianniJannke,"Regardless of political views, I'm proud of our Senate for working to find a gun control #compromise. #filibuster  https://t.co/TnkcXOB6aJ",0.875,0.833333333,1,0.03003284
0,2900,jman_gerade14,Freedom has prevailed today. This sends a clear message that our Second Amendment rights are non-negotiable. #DisarmHate,0.875,0.75,1,0.346535071
0,2901,ronaldreggin,"@HannahSavin Trump supports our military, law enforcement, and will protect the second amendment. Along with that he doesn't lie under oath.",0.875,0.666666667,1,0.535521592
1,2902,tvarss,SHOUTOUT TO SENATOR CHRIS MURPHY FOR FILIBUSTERING FOR GUN CONTROL YOU GO MAN #CTPride #EnoughIsEnough,0.875,0.875,1,0.323026103
1,2903,DavidFeldman,"Thank you, @SenAngusKing, for joining the #filibuster in support of common-sense gun legislation. #Enough  https://t.co/cPo4lmbsjy",0.875,0.958333333,1,0.659785041
1,2904,ListonJackson,I’m standing w/@GabbyGiffords &amp; the #VocalMajority of Americans who want to make America safer from gun violence. https://t.co/YMzidTzxL1,0.875,0.916666667,1,0.061819366
0,2905,robertcogan,Please support lifting the ban on gun violence research @SenatorSessions via @314action #lifttheban Too many Americans die by guns!,0.875,0.8125,3,0.696075407
0,2906,ErickaDunlap,Today is National Gun Violence Awareness Day. I #WearOrange as an advocate for gun safety and… https://t.co/eAbaxv0Puk,0.875,0.895833333,1,0.204749734
0,2907,Bounty83218122,True meaning of gun control! God bless America! https://t.co/Wn1WBOVjfv,0.875,0.5625,0,0.807662471
1,2908,CindySThomas,@ChrisMurphyCT &amp; the Senate Dems filibustering with him are heroes. They hear us: the 98% who want stricter gun control laws. #thetimeisNOW,0.875,0.604166667,1,0.719934464
1,2909,1451lars,Samantha Bee reacts to Orlando massacre with powerful gun control message https://t.co/SgTuN3keLD via @HuffPostComedy,0.875,0.666666667,1,0.600604185
1,2910,RITreasury,Honored to speak for the Coalition Against Gun Violence &amp; talk about the work Crime Victims Program does to help victims of domestic abuse https://t.co/aRSiyduWlg,0.875,0.875,1,0.742341688
1,2911,alwaysbailee,I stand with @Everytown in its fight to end gun violence in America. Join me at https://t.co/fNrgeVjkKc,0.875,0.9375,1,0.766397074
0,2912,Cthill531,So proud Rep. Lewis we need gun control !!,0.875,0.791666667,1,0.941255774
0,2913,boulderfamilies,Today is <hashtag> National Gun Violence Awareness Day <\hashtag> I signed the petition to end the ban on gun violence research: https://t.co/mL8kAduPIj,0.875,0.895833333,1,0.067003842
1,2914,bernsteinstudio,Great to see this effort take hold coast to coast! The time is now for sensible gun safety laws!… https://t.co/I9QeMTAj9K,0.875,0.75,1,0.974435085
1,2915,LauraDern,Join me in thanking those members of Congress who stood up for the American people and for gun violence prevention. https://t.co/76OjghZQiZ,0.875,0.875,1,0.318863261
1,2916,RevJoHudson,Please sign. Thank @ChrisMurphyCT for his filibuster to end gun violence &amp; demand action: https://t.co/VGagub4HJK via @groundswellmvmt,0.875,0.916666667,1,0.226276453
1,2917,JayliMiller,Former GOP senator endorses Clinton after Orlando shooting based on Clinton's stance on gun control. #imwithher  https://t.co/bQHjNOxez6,0.875,0.625,1,0.642985865
1,2918,conniefl,bravo to the dems for the sit in..its time you fought back against the gop and the nra..post lists of who voted against the gun reg/in sen,0.895833333,0.895833333,1,0.077055611
1,2919,SalemWitch65,"#WearOrange on June 2 for National Gun Violence Awareness Day, and take action now! https://t.co/7ADZesEa1L",0.895833333,0.895833333,1,0.367026675
1,2920,Pam_Monetti,An Easy Guide To Contacting Your Elected Representatives About Gun Control https://t.co/deAsTxG3A5,0.895833333,0.708333333,0,0.235342277
1,2921,ahshock,"@SpeakerRyan @HouseGOP Rep. Lewis is a man of integrity. One of your own, Gabby Giffords was affected by gun violence. #NoBillNoBreak",0.895833333,0.625,3,0.34668249
1,2922,isadorehall,I stand w/Cong John Lewis using nonviolence 2 fight gun Violence #NoBillNoBreak #sitin https://t.co/vxDmWx2jYg,0.895833333,0.9375,1,0.782769089
1,2923,rayrayawake,#wearorange for Gun Violence Awareness Day https://t.co/jqg03Bw8SR,0.895833333,0.833333333,1,0.323318946
1,2924,JannaShoe,@RepSpeier Thank you for standing up to gun violence. I'm so sorry you have a personal example to share. You're a courageous heroine!,0.895833333,0.854166667,1,0.506673162
1,2925,jeevaco1,@SenDeanHeller do your part for any victims of gun violence and support the #filibuster,0.895833333,0.833333333,1,0.841895553
1,2926,KaraElizabeth03,@RepJohnYarmuth Thank you for sitting in. Gun control is SO important. Standing with you in NYC. #NoBillNoBreak,0.895833333,0.916666667,1,0.015675939
1,2927,KathieMainzer,Thank you @jahimes and @ChrisMurphyCT for your stalwart leadership to stop Gun violence! America has had #Enough  https://t.co/ymwiPVKmzL,0.895833333,0.770833333,1,0.222793973
1,2928,stevebarefoot,"Sen. Tim Kaine Gives Emotional, Powerful Speech on Gun Violence https://t.co/aAB73RCLUf via @YouTube @sherryliz",0.895833333,0.708333333,0,0.187966877
1,2929,DrDCPhillips,"@SenatorDurbin Thank you, Senator, for your dedication to gun control efforts. #Filibuster #holdthefloor #WeAreOrlando",0.895833333,0.8125,1,0.977014306
1,2930,glaverghetta,"""We can coexist peacefully with commonsense gun ownership and commonsense gun protections."" - The Honorable Tom Perez #VocalMajority https://t.co/ErDdcpMoH9",0.895833333,0.604166667,1,0.859459984
0,2931,prowler16,Proud of the Republicans in the house so far they're holding the line on no more gun control,0.895833333,0.75,1,0.300189865
1,2932,AmilcarGuzman1,"""Lehigh Valley gun control advocates rally after Orlando shooting"" #allentown Proud of my city. @Allentown_Buzz  https://t.co/o18lMnYoXL",0.895833333,0.645833333,1,0.52775816
1,2933,stephanielily,We need action on gun violence prevention now... thank you to our members of Congress who are sitting in right now! https://t.co/FFBL3SKUhC,0.895833333,0.895833333,1,0.93866834
1,2934,jillmorley,"⚡️ ""LIVE: House Democrats stage sit-in to protest gun violence""https://t.co/ugZLRJ0Rgu",0.895833333,0.5625,0,0.297564935
1,2935,dmarin62,We can have sensible gun reform &amp; still support 2nd amendment TY @timkaine for a  balanced plan to protect police &amp; communities #VPDebate,0.895833333,0.729166667,1,0.609293434
1,2936,JannaShoe,@RepMaloney thank you for standing up to gun violence. Enough is enough. Keep the faith and have courage. We are with you in this fight.,0.895833333,0.9375,1,0.283146022
1,2937,KateEHansen,"Can't remember a more progressive nom speech: gun violence prevention, immigration &amp; criminal justice reform, voting/abortion/LGBT rights 💗",0.895833333,0.666666667,1,0.871315786
1,2938,chrisyoung1270,Vote Democrat to elect a Congress and H. Of Reps that can help in gun violence. #ImWithHer,0.895833333,0.875,1,0.927097093
1,2939,RepMikeHonda,I will keep up fight for commonsense gun safety legislation. Thank you for joining the fight. We must win &amp; we can win together. #DisarmHate,0.895833333,0.9375,1,0.957317385
1,2940,aranovr,Join me in supporting Pride Fund to End Gun Violence PAC via @actblue https://t.co/ocdybel6LC,0.895833333,0.9375,1,0.130513629
1,2941,JannaShoe,@RepLindaSanchez I couldn't be more proud to be female than listening to you speak on behalf of gun violence control we desperately need.,0.895833333,0.791666667,1,0.137952496
0,2942,joatchley52,@LouDobbs @DRUDGE_REPORT  Love it !We need more legal gun owners! NRA WE ARE FREEDOMS SAFEST PLACE!,0.895833333,0.729166667,1,0.910105436
1,2943,AChez,"Thank you, @SenatorDurbin! @SenatorKirk, Chicago has lost so many to gun violence. Step up, and make Illinois proud. #EnoughGunViolence",0.895833333,0.708333333,3,0.001569457
1,2944,andrewjlederer,"As a way of saying thank you, I'm sending a carton of Luckies to each of the Republican senators who voted against gun control today.",0.895833333,0.708333333,0,0.078706121
0,2945,escals,"@Bradybuzz We are protected by the second amendment for the right to bear arms, thank you @NRA for all your help.",0.895833333,0.708333333,1,0.486354301
1,2946,whatIknowistrue,@HouseDemocrats STAY STRONG WE MUST HAVE A VOTE AGAINST GUN VIOLENCE! We are proud of you.. Finally SOMETHING IS HAPPENING!,0.916666667,1,1,0.136543801
1,2947,rainbowzinnias,@SenBlumenthal Thank you for standing up for those of us who are sick and tired of gun violence in the US. #EndGunViolence #filibuster,0.916666667,0.854166667,1,0.67001107
1,2948,DavidBangsberg,Proud to host Dr Brian Williams at OHSU-PSU School of Public Health and learn from his insights on gun violence https://t.co/tGoPP832zL,0.916666667,0.8125,0,0.862880086
1,2949,ejbeach2,@kps427 which means we are making progress as we continue to make small steps towards gun control.,0.916666667,0.625,1,0.419872782
1,2950,BigBSmartOne,"@SenFeinstein, @SenatorBoxer I support the filibuster over guns! Don't stop until action is taken on gun control.",0.916666667,0.854166667,1,0.443921682
1,2951,RepMikeHonda,I stand with @HouseGVP in demanding a vote on gun violence prevention legislation #NoFlyNoBuy  #CloseTheLoophole #GunVote #DisarmHate,0.916666667,0.958333333,1,0.623617896
1,2952,Casandratweets,"#ImWithHer Don't be  afraid to reach across any aisle. I am Pro Life, Pro Second Amendment rights, and very PRO HILLARY inclusive listener! https://t.co/rAKBMERbD2",0.916666667,0.75,0,0.778654243
1,2953,MelissaNiksic,Good background audio at work this afternoon - Senate Democrats Filibustering for Gun Control -  https://t.co/uQ04oZSsj8 via @WIRED,0.916666667,0.541666667,1,0.006767652
1,2954,KateEHansen,Powerful response from @VP on a petition to the WH for gun violence prevention measures - well worth a read #Enough  https://t.co/8Nmkn6s0ne,0.916666667,0.833333333,1,0.175142721
1,2955,NicholeRahm,So proud of Orlando! Act on gun violence &amp; discrimination @marcorubio! #SitInForThe49 #DisarmHate #OrlandoUnited https://t.co/omkZ8Q1V6g,0.916666667,0.875,1,0.67711925
1,2956,vashonkris,"Yes! I support the #filibuster. RT @SenatorCantwell: Too often, the people affected most by gun violence are children and families.",0.916666667,0.770833333,3,0.744565292
1,2957,repjohnlewis,It's good to be joined by so many voices as we continue the community dialogue on gun violence. #goodtrouble https://t.co/fZNOumlOX8,0.916666667,0.854166667,1,0.008100052
1,2958,mikalaysia,Tonight finally feels like we're doing more than praying for victims of gun violence. #NoBillNoBreak #holdthefloor  https://t.co/G85oZU1feT,0.916666667,0.708333333,1,0.169961895
1,2959,hamsyde,@SenateDems the people support your call for action on gun violence. #filibuster,0.916666667,0.854166667,1,0.355345515
0,2960,FayJarred,@realDonaldTrump Please save our Gun rights I support you all the way! !!!!!,0.916666667,0.625,1,0.88835802
1,2961,doodlebugs73,Thank you @RepBeatty from Ohio for your efforts. Americans deserve gun control laws. The time is now. #NoBillNoBreak,0.916666667,0.958333333,1,0.000570501
1,2962,SpinningIndie,Glued to the Senate debate on gun violence. Inspired by these eloquent speakers who deeply care. #filibuster,0.916666667,0.645833333,1,0.136105548
1,2963,DenaHellums,Thank you Senators @BenSasse and @PatToomey for joining the conversation of how to reduce gun violence. #filibuster,0.916666667,0.854166667,1,0.623671658
1,2964,RepRubenGallego,Thanks to all joined the #AskDems townhall on gun violence. Keep reaching out to your lawmakers &amp; make your voices heard! #DisarmHate,0.916666667,0.833333333,1,0.877707488
1,2965,jessmapel,I stand with @Everytown in its fight to end gun violence in America. Join me at https://t.co/z7ERQOUsVu #EndGunViolence,0.916666667,0.916666667,1,0.781360148
1,2966,dotanh,Pledge to be a #GunSense Voter: Vote for candidates who will fight for common-sense laws to reduce gun violence:  https://t.co/L5v7zbHeFH,0.916666667,0.958333333,1,0.622902568
1,2967,josjoe1983,"@NaijaStoreDude @nytimes United we stand against terrorism, gun violence and drugs abuse. Let live together as one.",0.916666667,0.833333333,1,0.171535018
1,2968,RepRubenGallego,Tomorrow LGBTQ &amp; gun violence prevention advocates are uniting in DC to demand action. I stand with them #DisarmHate https://t.co/VGO27MOimg,0.916666667,0.958333333,1,0.778455938
1,2969,YNGCollectives,"Very proud to be represented by @NydiaVelazquez, who participated in the sit-in against gun violence #NY7thDistrict https://t.co/XVw8eM9AAC",0.916666667,0.791666667,1,0.1741444
1,2970,LeahMeyer20,@maddow Hi Rachel Maddow! I'd really love it if you could sign my petition to help end gun violence! https://t.co/1stalOH9l0,0.916666667,0.9375,1,0.795568122
1,2971,MonaCarol,@CoryBooker @ChrisMurphyCT thank you for working to secure our safety and reduce gun violence.  May God bless you!,0.916666667,0.791666667,1,0.272936391
1,2972,clarebro_oz,Today is <hashtag> National Gun Violence Awareness Day <\hashtag> I signed to end the ban on gun violence research: https://t.co/KpdWYx8d0c #WearOrange,0.916666667,1,1,0.954078219
1,2973,EffrtlsslyGEEK,"Progress!! 👏👏👏 Via @npr: 6 New Gun Control Laws Enacted In California, As Gov. Brown Signs Bills https://t.co/3gC5O6T1nZ",0.916666667,0.708333333,1,0.910527581
1,2974,ToniPreckwinkle,We stand together today to endorse the AMA's call for gun violence to be addressed as a public health crisis. https://t.co/27AmZAl5Vd,0.916666667,0.895833333,1,0.919115015
1,2975,IAmOnly1ButIAm1,AL decided to #WearOrange for victims of gun violence today and attend his first protest! #IrishTerrier https://t.co/1ot5rUFSLd,0.916666667,0.791666667,1,0.158656808
1,2976,cas_isidro,We're supporting the #WearOrange campaign to end gun violence and keep our streets safe. https://t.co/N8tjPUEzYC #saferoutesnow,0.916666667,0.770833333,1,0.518070962
1,2977,jeffsmithdesign,Today is <hashtag> National Gun Violence Awareness Day <\hashtag> I signed to end the ban on gun violence research: https://t.co/ratgRku3kD #WearOrange,0.916666667,1,1,0.554799347
1,2978,rand0mhandle,"@SenBobCasey As a Pennsylvanian, I want to thank you for supporting @HouseDemocrats in taking action on gun violence!",0.916666667,0.75,1,0.688726211
1,2979,CSAppel,@TheAmyBrenneman Tomorrow is National Gun Violence Awareness day. #ENOUGH and love to my fellow Bruins. https://t.co/tVUC2J5GhS,0.916666667,0.729166667,1,0.432268906
1,2980,_shannonspence,Dr.@sandrogalea I loved your op-ed in @bostonglobe on state-led gun control measures. I wrote a very similar one as an assignment for my MPA,0.916666667,0.770833333,0,0.11061722
1,2981,EllieHill,At White House today representing Montana for 50 state strategy to end the gun violence epidemic. Bipartisan solutions. #mtpol @ASLforGVP https://t.co/Rh840oOHue,0.9375,0.854166667,1,0.606536076
1,2982,flixfreak,@repjohnlewis Fight the good fight!! You have my support for the sit-in. We need gun control laws in this country! #keepitup,0.9375,0.958333333,1,0.796128313
1,2983,PeoplesFolio,Today John Lewis once again stood up for human dignity. This time in the name of gun control. @platon @PeoplesFolio https://t.co/EqLBxGayLb,0.9375,0.6875,1,0.871170391
1,2984,KaraElizabeth03,@RepBrady  @RepLujanGrisham @RepKarenBass Thank you for sitting in. Gun control is SO important. Standing w/you here in NYC. #NoBillNoBreak,0.9375,0.854166667,1,0.17220156
1,2985,JannaShoe,@RepJeffries thank you for standing up for Americans like me who want gun violence to end. Be of good courage as scripture tells us.,0.9375,0.833333333,1,0.839945826
1,2986,LauraIrisHill,Thank you @ChrisMurphyCT for taking a stand today in the Senate. We need action taken on gun violence.,0.9375,0.916666667,1,0.620251801
1,2987,KaraElizabeth03,@RepScottPeters Thank you for sitting in. Gun control is so important. Stay strong!!! #NoBillNoBreak,0.9375,0.791666667,1,0.055021107
1,2988,AnnMKrantz,@STheken Thanks for turning Gloucester Orange for Gun violence prevention #WearOrange #mapoli @MomsDemand https://t.co/toTtawtfkk,0.9375,0.875,1,0.52945215
1,2989,RepMikeHonda,Watch LIVE from my @Facebook page @HouseDemocrats lead on ending gun violence #NoBillNoBreak https://t.co/mXTrSqqo6a https://t.co/SBlxuzztt9,0.9375,0.875,1,0.294593801
0,2990,ASANTENNURO,@realDonaldTrump Obama is a good leader u need tight gun laws and effective recruitment strategies to weed out racist police officers,0.9375,0.6875,1,0.872083521
1,2991,shalomormsby,An Easy Guide To Contacting Your Elected Representatives About Gun Control - https://t.co/d3LtwjkQnE #GunReformNOW #GunReform,0.9375,0.770833333,0,0.454391431
